Question_Code,Question_Text,Country,Answer,Percentage
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,5-7 nights,27.951807000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,8-14 nights,10.0
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,15 or more nights,6.144578
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,hVacationType: AUTOPUNCH FROM QDURATION,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,Total,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,Overnight stay,10.240964
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,Short trip,45.662651
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,Medium trip,27.951807000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,Long trip,10.0
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,BR,Extra long trip,6.144578
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,1 night,6.175772
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,2-4 nights,28.622328000000003
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,5-7 nights,34.441804999999995
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,8-14 nights,21.021378
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,15 or more nights,9.738717
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,hVacationType: AUTOPUNCH FROM QDURATION,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,Total,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,Overnight stay,6.175772
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,Short trip,28.622328000000003
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,Medium trip,34.441804999999995
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,Long trip,21.021378
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,FR,Extra long trip,9.738717
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,1 night,7.484662999999999
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,2-4 nights,31.656442000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,5-7 nights,31.656442000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,8-14 nights,22.944785
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,15 or more nights,6.257669000000001
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,hVacationType: AUTOPUNCH FROM QDURATION,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,Total,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,Overnight stay,7.484662999999999
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,Short trip,31.656442000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,Medium trip,31.656442000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,Long trip,22.944785
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,DE,Extra long trip,6.257669000000001
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,1 night,8.75
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,2-4 nights,41.625
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,5-7 nights,26.5
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,8-14 nights,13.750000000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,15 or more nights,9.375
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,hVacationType: AUTOPUNCH FROM QDURATION,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,Total,
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,Overnight stay,8.75
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,Short trip,41.625
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,Medium trip,26.5
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,Long trip,13.750000000000002
QDuration,How many nights away from home did you spend on your MOST RECENT vacation?,AU,Extra long trip,9.375
QWhere,Where did you travel to for your most recent vacation?,Total,"Domestically, within my country",59.506899000000004
QWhere,Where did you travel to for your most recent vacation?,Total,"Internationally, outside my country",34.97361999999999
QWhere,Where did you travel to for your most recent vacation?,Total,Both domestically and internationally,5.519481
QWhere,Where did you travel to for your most recent vacation?,Total,"Domestically, within my country",
QWhere,Where did you travel to for your most recent vacation?,Total,"Internationally, outside my country",
QWhere,Where did you travel to for your most recent vacation?,Total,Both domestically and internationally,
QWhere,Where did you travel to for your most recent vacation?,SG,"Domestically, within my country",24.109174
QWhere,Where did you travel to for your most recent vacation?,SG,"Internationally, outside my country",69.825625
QWhere,Where did you travel to for your most recent vacation?,SG,Both domestically and internationally,6.065201
QWhere,Where did you travel to for your most recent vacation?,UK,"Domestically, within my country",51.123596000000006
QWhere,Where did you travel to for your most recent vacation?,UK,"Internationally, outside my country",45.024077
QWhere,Where did you travel to for your most recent vacation?,UK,Both domestically and internationally,3.852327
QWhere,Where did you travel to for your most recent vacation?,US,"Domestically, within my country",76.162791
QWhere,Where did you travel to for your most recent vacation?,US,"Internationally, outside my country",15.697674000000001
QWhere,Where did you travel to for your most recent vacation?,US,Both domestically and internationally,8.139535
QWhere,Where did you travel to for your most recent vacation?,CN,"Domestically, within my country",86.220871
QWhere,Where did you travel to for your most recent vacation?,CN,"Internationally, outside my country",5.97771
QWhere,Where did you travel to for your most recent vacation?,CN,Both domestically and internationally,7.801418
QWhere,Where did you travel to for your most recent vacation?,KR,"Domestically, within my country",69.910515
QWhere,Where did you travel to for your most recent vacation?,KR,"Internationally, outside my country",26.957493999999997
QWhere,Where did you travel to for your most recent vacation?,KR,Both domestically and internationally,3.1319909999999997
QWhere,Where did you travel to for your most recent vacation?,UAE,"Domestically, within my country",42.546246
QWhere,Where did you travel to for your most recent vacation?,UAE,"Internationally, outside my country",46.354732999999996
QWhere,Where did you travel to for your most recent vacation?,UAE,Both domestically and internationally,11.099021
QWhere,Where did you travel to for your most recent vacation?,BR,"Domestically, within my country",83.373494
QWhere,Where did you travel to for your most recent vacation?,BR,"Internationally, outside my country",13.253012
QWhere,Where did you travel to for your most recent vacation?,BR,Both domestically and internationally,3.373494
QWhere,Where did you travel to for your most recent vacation?,FR,"Domestically, within my country",60.570071000000006
QWhere,Where did you travel to for your most recent vacation?,FR,"Internationally, outside my country",37.41092600000001
QWhere,Where did you travel to for your most recent vacation?,FR,Both domestically and internationally,2.019002
QWhere,Where did you travel to for your most recent vacation?,DE,"Domestically, within my country",44.53987699999999
QWhere,Where did you travel to for your most recent vacation?,DE,"Internationally, outside my country",51.288343999999995
QWhere,Where did you travel to for your most recent vacation?,DE,Both domestically and internationally,4.171779
QWhere,Where did you travel to for your most recent vacation?,AU,"Domestically, within my country",70.125
QWhere,Where did you travel to for your most recent vacation?,AU,"Internationally, outside my country",25.874999999999996
QWhere,Where did you travel to for your most recent vacation?,AU,Both domestically and internationally,4.0
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Hotel or resort,51.521916000000004
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Cruise ship,2.972808
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Rental home or apartment,11.373782
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Stay with friends or family,14.163961
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Camping or caravan/RV/mobile home,5.346997
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Vacation park,4.839692
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Guesthouse or B&B,8.492289
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Other,1.2885550000000001
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Hotel or resort,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Cruise ship,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Rental home or apartment,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Stay with friends or family,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Camping or caravan/RV/mobile home,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Vacation park,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Guesthouse or B&B,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",Total,Other,
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Hotel or resort,73.616376
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Cruise ship,1.97119
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Rental home or apartment,6.292646
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Stay with friends or family,8.794541
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Camping or caravan/RV/mobile home,1.21304
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Vacation park,1.592115
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Guesthouse or B&B,5.761941
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",SG,Other,0.75815
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Hotel or resort,46.709469999999996
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Cruise ship,3.2102730000000004
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Rental home or apartment,13.643659999999999
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Stay with friends or family,15.248796
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Camping or caravan/RV/mobile home,7.0626
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Vacation park,5.216693
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Guesthouse or B&B,7.784912000000001
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UK,Other,1.123596
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Hotel or resort,48.006645
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Cruise ship,4.983389
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Rental home or apartment,9.136213
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Stay with friends or family,17.940199
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Camping or caravan/RV/mobile home,6.395349
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Vacation park,7.059801
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Guesthouse or B&B,5.315615
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",US,Other,1.162791
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Hotel or resort,52.887538
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Cruise ship,4.356636
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Rental home or apartment,6.5856129999999995
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Stay with friends or family,3.2421480000000003
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Camping or caravan/RV/mobile home,5.6737589999999996
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Vacation park,8.409321
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Guesthouse or B&B,18.844985
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",CN,Other,0.0
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Hotel or resort,68.903803
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Cruise ship,0.223714
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Rental home or apartment,1.5659960000000002
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Stay with friends or family,12.080537
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Camping or caravan/RV/mobile home,5.033557
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Vacation park,1.789709
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Guesthouse or B&B,7.941834
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",KR,Other,2.4608499999999998
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Hotel or resort,56.256801
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Cruise ship,2.176279
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Rental home or apartment,9.902067
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Stay with friends or family,18.607182
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Camping or caravan/RV/mobile home,3.264418
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Vacation park,5.875952
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Guesthouse or B&B,2.937976
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",UAE,Other,0.979325
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Hotel or resort,37.228916
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Cruise ship,2.048193
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Rental home or apartment,15.180722999999999
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Stay with friends or family,23.855422
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Camping or caravan/RV/mobile home,1.566265
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Vacation park,4.096386
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Guesthouse or B&B,13.975904
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",BR,Other,2.048193
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Hotel or resort,28.266033
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Cruise ship,1.543943
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Rental home or apartment,22.921615
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Stay with friends or family,18.052257
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Camping or caravan/RV/mobile home,12.589074
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Vacation park,5.463183
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Guesthouse or B&B,9.263658
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",FR,Other,1.9002379999999999
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Hotel or resort,46.134969
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Cruise ship,4.785275999999999
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Rental home or apartment,22.822086
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Stay with friends or family,8.711656
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Camping or caravan/RV/mobile home,5.889571
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Vacation park,3.067485
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Guesthouse or B&B,7.116564
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",DE,Other,1.472393
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Hotel or resort,46.125
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Cruise ship,4.125
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Rental home or apartment,10.375
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Stay with friends or family,17.75
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Camping or caravan/RV/mobile home,6.0
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Vacation park,6.0
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Guesthouse or B&B,8.0
QAccom,"Still thinking about your most recent vacation, what was the MAIN type of accommodation that you stayed in?",AU,Other,1.625
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Beach,45.900974
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Lake or river,23.25487
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,City,50.344968
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Cultural or historical sites,37.510146
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Countryside,27.140828
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Adventure or outdoor activities,25.202922
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Forest,18.983359999999998
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Safari or wildlife,10.795455
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Amusement or water park,23.356331
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Other,2.506088
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Count,265.0
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Beach,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Lake or river,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,City,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Cultural or historical sites,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Countryside,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Adventure or outdoor activities,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Forest,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Safari or wildlife,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Amusement or water park,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Other,
QFeat,Which features or attractions did you visit during your most recent vacation?,Total,Count,
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Beach,40.788476
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Lake or river,18.802123
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,City,69.977255
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Cultural or historical sites,50.796058
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Countryside,24.412434
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Adventure or outdoor activities,36.087945
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Forest,11.448067
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Safari or wildlife,9.097801
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Amusement or water park,34.04094
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Other,3.0326
QFeat,Which features or attractions did you visit during your most recent vacation?,SG,Count,298.48
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Beach,47.191010999999996
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Lake or river,17.897271
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,City,43.659711
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Cultural or historical sites,28.089888000000002
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Countryside,28.892456
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Adventure or outdoor activities,17.014446
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Forest,13.643659999999999
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Safari or wildlife,9.470305
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Amusement or water park,14.767255000000002
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Other,3.611557
QFeat,Which features or attractions did you visit during your most recent vacation?,UK,Count,224.24
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Beach,38.455149999999996
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Lake or river,21.262458000000002
QFeat,Which features or attractions did you visit during your most recent vacation?,US,City,40.946844
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Cultural or historical sites,25.664451999999997
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Countryside,22.259135999999998
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Adventure or outdoor activities,26.245847
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Forest,17.441860000000002
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Safari or wildlife,12.541528
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Amusement or water park,18.604651
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Other,4.651163000000001
QFeat,Which features or attractions did you visit during your most recent vacation?,US,Count,228.07
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Beach,35.866261
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Lake or river,29.888551000000003
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,City,44.072948000000004
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Cultural or historical sites,55.420466000000005
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Countryside,21.681864
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Adventure or outdoor activities,25.633232
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Forest,22.89767
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Safari or wildlife,16.312057
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Amusement or water park,36.27153
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Other,0.303951
QFeat,Which features or attractions did you visit during your most recent vacation?,CN,Count,288.35
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Beach,42.393736
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Lake or river,23.60179
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,City,42.729306
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Cultural or historical sites,40.268456
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Countryside,26.733781
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Adventure or outdoor activities,11.409396
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Forest,31.096196999999997
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Safari or wildlife,4.138701999999999
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Amusement or water park,17.225951000000002
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Other,0.7829980000000001
QFeat,Which features or attractions did you visit during your most recent vacation?,KR,Count,240.38
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Beach,61.262242
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Lake or river,30.032643999999998
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,City,53.754081
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Cultural or historical sites,36.343852
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Countryside,26.441785
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Adventure or outdoor activities,37.867247
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Forest,20.457017999999998
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Safari or wildlife,26.224156999999998
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Amusement or water park,41.349292999999996
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Other,0.326442
QFeat,Which features or attractions did you visit during your most recent vacation?,UAE,Count,334.06
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Beach,61.807229
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Lake or river,24.939759
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,City,48.915662999999995
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Cultural or historical sites,36.144578
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Countryside,23.975904
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Adventure or outdoor activities,29.879518
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Forest,14.457830999999999
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Safari or wildlife,6.024096
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Amusement or water park,23.614458
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Other,1.686747
QFeat,Which features or attractions did you visit during your most recent vacation?,BR,Count,271.45
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Beach,48.812352
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Lake or river,22.80285
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,City,55.700713
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Cultural or historical sites,37.648456
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Countryside,25.059382000000003
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Adventure or outdoor activities,26.484561
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Forest,21.615202
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Safari or wildlife,4.394299
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Amusement or water park,15.914489000000001
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Other,2.019002
QFeat,Which features or attractions did you visit during your most recent vacation?,FR,Count,260.45
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Beach,44.785276
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Lake or river,25.153374
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,City,58.03681
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Cultural or historical sites,36.932515
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Countryside,45.766870999999995
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Adventure or outdoor activities,16.196319
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Forest,26.503067
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Safari or wildlife,8.588957
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Amusement or water park,15.214723999999999
QFeat,Which features or attractions did you visit during your most recent vacation?,DE,Other,2.6993869999999998
